,encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
0,"5,4,0,18,15,12,3,21,15,15,0,13,0,9,7",0.645,0.75,0.67125,0.6178861788617886,0.76,0.6816143497757847,0.645,9.937188625335693
0,"5,6,0,19,15,18,13,6,13,16,20,13,11,9,7",0.625,0.795,0.6675,0.6016260162601627,0.74,0.6636771300448431,0.625,11.097693681716919
0,"17,18,19,18,11,15,3,21,10,5,5,6,18,9,10",0.655,0.7,0.66625,0.6867469879518072,0.57,0.6229508196721312,0.655,20.31417179107666
0,"6,4,19,18,11,15,3,21,15,5,0,17,18,9,7",0.655,0.685,0.6625000000000001,0.628099173553719,0.76,0.6877828054298643,0.655,15.377670764923096
0,"6,5,19,18,11,15,3,21,15,5,0,17,18,9,7",0.655,0.67,0.65875,0.628099173553719,0.76,0.6877828054298643,0.655,15.148483753204346
0,"6,5,19,18,11,15,3,21,15,5,15,17,18,9,7",0.615,0.765,0.6525,0.6236559139784946,0.58,0.6010362694300518,0.615,17.87721347808838
0,"18,6,19,18,11,16,2,15,12,5,22,15,14,9,10",0.635,0.695,0.65,0.6046511627906976,0.78,0.6812227074235808,0.635,19.940683603286743
0,"0,19,14,15,6,13,12,9,2,6,17,13,8,22,10",0.605,0.77,0.64625,0.6039603960396039,0.61,0.6069651741293532,0.605,10.791536569595337
0,"0,16,18,16,4,16,17,15,11,8,15,13,15,10,10",0.64,0.665,0.64625,0.6228070175438597,0.71,0.6635514018691588,0.6399999999999999,9.357455253601074
0,"19,14,15,16,18,16,17,6,15,4,6,17,23,11,11",0.62,0.715,0.6437499999999999,0.6578947368421053,0.5,0.5681818181818182,0.62,9.649444103240967
0,"5,6,0,19,15,12,13,17,13,15,20,13,15,9,7",0.65,0.62,0.6425000000000001,0.6,0.9,0.72,0.65,10.685460567474365
0,"17,14,16,16,13,18,17,6,6,21,12,17,11,11,5",0.625,0.68,0.63875,0.7551020408163265,0.37,0.4966442953020134,0.625,9.6399085521698
0,"6,5,19,18,11,15,3,19,15,5,15,17,18,9,7",0.63,0.65,0.635,0.589041095890411,0.86,0.6991869918699187,0.63,16.45468759536743
