,encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
0,"17,4,22,14,17,16,22,11,17,8,13,13,15,10,23",0.545,0.6,0.55875,0.5333333333333333,0.72,0.6127659574468085,0.5449999999999999,6.932502746582031
0,"19,4,19,16,11,12,17,21,4,5,12,17,12,9,7",0.525,0.655,0.5575000000000001,0.52,0.65,0.5777777777777777,0.525,18.19260334968567
0,"16,5,17,4,18,5,10,16,5,17,11,8,5,13,14",0.545,0.585,0.555,0.5266272189349113,0.89,0.6617100371747212,0.545,7.999405384063721
0,"16,5,22,4,17,17,16,6,13,14,5,19,10,11,6",0.54,0.59,0.5525,0.5307692307692308,0.69,0.6,0.54,7.639677047729492
0,"19,18,11,15,17,21,10,16,5,17,18,9,5,5,21",0.54,0.575,0.5487500000000001,0.5645161290322581,0.35,0.43209876543209874,0.54,14.736424922943115
0,"16,19,18,17,4,10,19,0,6,0,7,17,13,10,9",0.53,0.6,0.5475,0.5394736842105263,0.41,0.4659090909090909,0.53,12.539815425872803
0,"19,18,14,19,4,13,16,22,0,6,17,15,11,5,10",0.525,0.6,0.5437500000000001,0.5221238938053098,0.59,0.5539906103286385,0.525,13.529518604278564
0,"19,18,14,19,4,13,16,22,4,6,17,15,11,5,10",0.52,0.595,0.5387500000000001,0.5175438596491229,0.59,0.5514018691588785,0.52,13.327026128768921
0,"19,18,14,19,4,13,16,22,4,6,17,18,11,5,10",0.53,0.55,0.535,0.5365853658536586,0.44,0.4835164835164835,0.53,14.118691205978394
0,"17,4,15,17,16,4,18,11,17,5,6,13,13,19,10",0.53,0.545,0.53375,0.5163043478260869,0.95,0.6690140845070423,0.53,7.830246925354004
0,"19,10,15,5,23,12,13,14,10,2,16,5,10,15,11",0.525,0.555,0.5325,0.5179856115107914,0.72,0.602510460251046,0.525,8.96136212348938
0,"18,18,14,19,4,13,16,22,0,6,17,15,11,8,10",0.52,0.57,0.5325,0.55,0.22,0.3142857142857143,0.52,10.436146259307861
0,"19,10,14,10,19,10,15,22,16,11,5,17,11,6,6",0.54,0.495,0.52875,0.5377358490566038,0.57,0.5533980582524272,0.54,8.6950044631958
0,"19,18,14,19,4,13,16,22,4,6,17,15,9,5,10",0.515,0.56,0.52625,0.5189873417721519,0.41,0.4581005586592179,0.515,13.154117584228516
0,"17,4,22,14,17,14,22,11,12,22,15,13,15,10,23",0.515,0.55,0.5237499999999999,0.5080213903743316,0.95,0.662020905923345,0.515,6.293891906738281
0,"19,4,11,16,17,21,17,21,5,17,18,9,10,9,21",0.52,0.535,0.5237499999999999,0.5138888888888888,0.74,0.6065573770491803,0.52,19.756240844726562
0,"17,5,16,4,13,6,15,6,17,21,12,20,10,11,7",0.5,0.575,0.51875,0.5,0.59,0.5412844036697247,0.5,7.711889028549194
0,"19,10,14,10,13,10,16,22,13,11,5,20,11,6,6",0.51,0.54,0.5175000000000001,0.5714285714285714,0.08,0.14035087719298245,0.51,9.08899712562561
0,"19,18,14,19,4,13,16,22,4,5,17,15,11,5,10",0.525,0.48,0.51375,0.5263157894736842,0.5,0.5128205128205128,0.525,13.298785209655762
0,"16,5,22,4,17,17,10,6,5,14,18,19,10,11,21",0.5,0.53,0.5075000000000001,0.5,0.17,0.2537313432835821,0.5,11.717441320419312
0,"19,18,14,19,4,13,16,22,4,6,17,18,9,5,10",0.505,0.5,0.50375,0.5025125628140703,1.0,0.6688963210702341,0.505,14.073313236236572
0,"17,4,0,16,15,12,10,21,4,15,12,9,0,9,10",0.49,0.535,0.50125,0.45454545454545453,0.1,0.16393442622950818,0.49,6.070236444473267
0,"19,18,14,19,4,13,16,22,0,6,15,15,11,8,10",0.5,0.505,0.50125,0.0,0.0,0.0,0.5,12.615349531173706
0,"6,4,19,18,11,15,17,21,4,5,12,17,18,9,10",0.5,0.505,0.50125,0.5,0.97,0.6598639455782312,0.5,13.892331600189209
0,"17,4,0,18,15,12,17,21,4,15,12,9,0,9,10",0.5,0.5,0.5,0.0,0.0,0.0,0.5,8.354306697845459
0,"19,18,14,15,13,10,10,16,19,11,5,17,11,5,6",0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,14.16256046295166
0,"19,4,19,16,11,5,17,21,4,5,12,17,18,9,13",0.495,0.515,0.5,0.4973544973544973,0.94,0.6505190311418685,0.495,19.32816243171692
0,"19,10,14,10,19,10,15,16,16,11,5,17,11,6,6",0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,8.930915832519531
0,"19,18,16,15,13,18,10,16,17,21,12,20,11,5,5",0.49,0.5,0.4925,0.49489795918367346,0.97,0.6554054054054054,0.49,13.6995370388031
0,"19,18,14,19,4,13,16,22,4,16,9,15,11,5,10",0.455,0.55,0.4787499999999999,0.47398843930635837,0.82,0.6007326007326007,0.45499999999999996,12.853667259216309
0,"19,10,14,10,13,10,16,22,13,11,5,17,11,6,6",0.44,0.53,0.4625,0.45714285714285713,0.64,0.5333333333333333,0.44,8.856931447982788
0,"19,4,19,16,11,5,17,21,4,5,12,17,12,9,13",0.435,0.52,0.45625,0.42857142857142855,0.39,0.4083769633507853,0.435,18.37402653694153
0,"17,4,19,17,5,16,18,11,0,8,5,17,15,19,11",0.45,0.405,0.43875000000000003,0.4444444444444444,0.4,0.42105263157894735,0.45,13.021408796310425
0,"17,4,19,17,5,16,18,11,4,8,5,17,15,19,11",0.4,0.355,0.38875000000000004,0.38636363636363635,0.34,0.3617021276595745,0.4,13.41808295249939
0,"19,4,0,16,15,12,3,14,13,15,0,13,7,9,7",0.395,0.325,0.3775,0.3793103448275862,0.33,0.35294117647058826,0.395,9.691784620285034
0,"16,19,18,17,4,10,15,0,12,0,7,17,13,10,9",0.43,0.205,0.37375,0.4396551724137931,0.51,0.4722222222222222,0.43,13.080198049545288
0,"16,5,22,4,17,17,15,22,16,14,7,19,10,11,11",0.405,0.175,0.34750000000000003,0.415929203539823,0.47,0.4413145539906103,0.405,8.372894287109375
