models,test accuracy,training accuracy,test precision,test recall,test fscore,test auc
"1,3,4,6,7",0.4666666666666667,0.7,0.4375,0.5,0.4666666666666667,0.46875
"1,3,4,7,9",0.4666666666666667,0.7,0.4375,0.5,0.4666666666666667,0.46875
"0,1,3,4,7",0.4666666666666667,0.7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4642857142857143
"1,4,6,7,9",0.4666666666666667,0.7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4642857142857143
"1,2,4,6,9",0.4666666666666667,0.7,0.4166666666666667,0.35714285714285715,0.38461538461538464,0.4598214285714286
"1,4,7,8,9",0.4666666666666667,0.5,0.4166666666666667,0.35714285714285715,0.38461538461538464,0.4598214285714286
"1,2,4,5,8",0.4666666666666667,0.6,0.4,0.2857142857142857,0.3333333333333333,0.45535714285714285
"1,3,4,7,8",0.4666666666666667,0.7,0.4,0.2857142857142857,0.3333333333333333,0.45535714285714285
"0,1,4,7,8",0.4666666666666667,0.5,0.375,0.21428571428571427,0.2727272727272727,0.45089285714285715
"0,1,4,8,9",0.4666666666666667,0.6,0.25,0.07142857142857142,0.1111111111111111,0.4419642857142857
"1,2,3,4,7",0.43333333333333335,0.6,0.42105263157894735,0.5714285714285714,0.48484848484848486,0.4419642857142857
"1,4,5,6,8",0.4666666666666667,0.7,0.25,0.07142857142857142,0.1111111111111111,0.4419642857142857
"1,2,3,4,9",0.43333333333333335,0.6,0.4,0.42857142857142855,0.41379310344827586,0.4330357142857143
"1,2,4,6,8",0.43333333333333335,0.6,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.4151785714285714
"1,4,6,7,8",0.43333333333333335,0.6,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.4151785714285714
"1,2,4,7,8",0.4,0.7,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.3973214285714286
